A_bl,b3,PBR_eff,L0,L_ol0
6.931480944721202242e-01,-1.097842557169697447e-02,7.451987852373159749e-01,1.908782442089733467e+00,1.351171547692009938e+02
5.586838776017174490e-01,-9.211121510208707813e-03,9.965650348718850179e-03,1.846813602393094111e+00,1.596207818693395097e+02
5.683860559604388962e-01,-8.226765829104970909e-03,1.872498723339062434e-10,1.874154728980671702e+00,2.424172307179087795e+02
7.591218721538218750e-01,-1.227718631624399349e-02,2.280591482357425814e+00,1.926098376742209073e+00,1.068090377519636921e-07
9.286581386345744704e-01,-1.583383033833686560e-02,1.555193330961552434e+00,1.967689884819043389e+00,1.918377684238351932e+01
1.026248043788594577e+00,-1.621324093106392070e-02,2.617861570845170793e-01,1.938638581427118535e+00,2.308101083784654008e+02
8.518360238835336329e-01,-1.426759138526496537e-02,1.838008908787522433e+00,1.926323089937194144e+00,3.876020609374334924e+01
8.640688942752852153e-01,-1.459962558220892145e-02,1.170184320816336054e+00,1.970152379796770381e+00,1.461904359519334378e+02
6.092076676439011074e-01,-1.053077767828155403e-02,2.705985826988971168e-11,1.904735368657703987e+00,2.119789228068918021e+02
6.805398553642664217e-01,-1.135583571925223231e-02,7.594178226168818435e-01,1.843242664529728403e+00,1.353264919178116941e+02
7.364901120529299128e-01,-1.259248479138644176e-02,2.764492654200689348e+00,1.949811968776970605e+00,9.131492346843985135e-08
7.459074638016572889e-01,-1.320086483149424811e-02,2.220203089852343936e+00,1.907592218044175114e+00,5.193282307803585951e+01
7.235906843686398249e-01,-1.311063262767674618e-02,1.984172382807319002e+00,1.944651390756329867e+00,3.790836967381249423e+01
5.694113596719555526e-01,-9.694518041102115694e-03,1.849941750683144592e+00,1.861547409717074997e+00,7.513561977454696716e+01
6.854952490921923935e-01,-1.129254914863911559e-02,2.322044499785347771e+00,1.960246242049086707e+00,5.794799167593123634e+00
6.807385542116075605e-01,-1.216428916632072976e-02,1.898819507654888050e-01,1.943413560847566002e+00,1.778043359747058503e+02
7.955463795921375869e-01,-1.390208215473480967e-02,5.879535532805695297e-01,1.978933782277153997e+00,1.421147933633240541e+02
6.316947769326024531e-01,-1.003085324701875371e-02,1.898819817553174559e-10,1.940050977827316503e+00,1.868666043348434300e+02
8.622284815322154294e-01,-1.453269713874545677e-02,1.704608133240896883e+00,1.949505969035140840e+00,1.475347124078511740e+02
8.151490783450907607e-01,-1.408108361228119394e-02,2.362835632386337092e+00,1.958207211659627189e+00,3.526976834911733851e-09
8.486719418996621078e-01,-1.450221990436329107e-02,1.505354842631250856e+00,1.936144029453002124e+00,4.612030426656928483e+01
8.490286244122150494e-01,-1.521444417317154192e-02,1.489257370809668801e+00,1.927803259760179300e+00,9.920965022706118930e+01
6.334263024572471812e-01,-1.102640985827053020e-02,1.420928329093321674e+00,1.888619193742992364e+00,1.341773803348552008e+02
9.302092038954059561e-01,-1.494180863897672483e-02,6.020497518359421638e-14,1.948241841480125469e+00,1.875671381901958625e+02
6.869169781242311368e-01,-1.099452542660970741e-02,3.051318525021493937e-11,1.929837004181935045e+00,1.302329481026376357e+02
1.085493779516264468e+00,-1.640237332219212502e-02,8.393689671066021374e-01,1.971137975266879838e+00,1.905684210025256107e+02
4.683761885704978423e-01,-7.275220045733055141e-03,8.846344991254876389e-01,1.875100808668064944e+00,1.282998086918476019e+02
9.386563057330875592e-01,-1.520002265319505934e-02,8.070597382166102562e-01,1.969450630398430269e+00,8.451234290640506686e+01
7.534689870103229437e-01,-1.366898665314800199e-02,1.159350742633501907e+00,1.928717325139050365e+00,8.528572522207855400e+01
7.687783923465619784e-01,-1.300401322826335096e-02,1.194904918660764537e+00,1.942864516090027749e+00,1.019145209409889077e+02
6.097926273054743440e-01,-9.890846235004439532e-03,1.108181210285949625e+00,1.875937799659761263e+00,8.819643121895511229e+01
8.314337049374026511e-01,-1.457046610210452342e-02,1.624663726193865898e+00,1.954480234550946882e+00,7.402199801162480242e+01
8.211775249056937342e-01,-1.389965915650478133e-02,1.998010203296025633e-01,1.949341539096592912e+00,1.190244652747034877e+02
6.933843636753570516e-01,-1.195672433493802367e-02,9.268459379342439686e-01,1.949397529134748064e+00,1.449264118406699140e+02
7.574357192980857301e-01,-1.215797370411267515e-02,1.185575199733841956e+00,1.869079741303115050e+00,9.984830553461746661e+01
6.846331160986767195e-01,-1.191726642751094953e-02,2.631854143257296830e+00,1.868792696287248978e+00,7.828627320992198690e+01
7.905045970579802628e-01,-1.418090451446531002e-02,3.553495560512990314e-01,1.943895321705778612e+00,1.925334283134868087e+02
5.067029033442587149e-01,-9.180202369014383440e-03,2.979928391157498985e-20,1.894154173444689171e+00,1.561707831081713209e+02
7.136491891980847324e-01,-1.376062518792883077e-02,2.392188036208389712e-01,1.946169337203104366e+00,2.281605214268500390e+02
8.045981681877729663e-01,-1.390304927807002600e-02,7.303978262345328654e-02,1.942210100741023515e+00,2.294505272806541143e+02
5.495331081254249961e-01,-8.825870585420735742e-03,1.116975581349413549e+00,1.908857763971752997e+00,8.007050837772582952e+01
7.123687641884560717e-01,-1.201896909348905765e-02,1.384510550596452338e+00,1.941760380788309037e+00,6.118914518838905536e+01
5.738040558303506566e-01,-1.004832404006963768e-02,3.271921046439567160e+00,1.903508061098533100e+00,6.932301578501369944e-11
9.028664005316977548e-01,-1.629865099267023554e-02,8.282691081918547304e-01,1.916423049884963925e+00,1.184570996232163083e+02
6.355198746871888460e-01,-1.061180261274970692e-02,4.407559912548704717e-01,1.966287785792064868e+00,2.047973341589230358e+02
6.807535432889663118e-01,-1.179747936937497119e-02,2.174720348004000936e+00,1.964023774625616170e+00,1.014034050654193777e+02
6.977512647264231260e-01,-1.181707918304858440e-02,1.169634137262778983e+00,1.953176895885899267e+00,1.287178723707372399e+02
7.800534526751556896e-01,-1.287752231533379962e-02,2.077906631662241321e-01,1.957187317641470692e+00,1.744708704491958997e+02
8.083396603693532301e-01,-1.326483781693307828e-02,1.451659752393950287e+00,1.942088363595473099e+00,4.368610570903229728e+01
5.433115839247213419e-01,-8.284651607645944493e-03,1.165304390345700825e-01,1.850516377858125949e+00,1.728005187569228838e+02
8.069601292853741947e-01,-1.316226977413632870e-02,1.357475058405035240e+00,1.883794254182845629e+00,8.449298671622969437e+01
9.377937339496330571e-01,-1.588873056869306855e-02,2.007987026456439228e+00,1.979140523041665434e+00,3.452477455332693523e+01
1.078958864504064197e+00,-1.801704235518421238e-02,2.052586249560635956e+00,1.961248720159151082e+00,5.596063611191083283e-17
7.427267175927633192e-01,-1.291057784561439742e-02,1.814008446497518356e+00,1.948363184926543701e+00,4.594693434023524148e+00
7.600462162642103170e-01,-1.246339367277991828e-02,1.917020061523898367e+00,1.979927161523468593e+00,3.828798001955171060e+01
7.057524863154214234e-01,-1.224082929920850341e-02,1.746765078423355044e+00,1.912793083653560933e+00,7.171163167135867411e+01
6.863820464843977120e-01,-1.129122303107809797e-02,7.884309686099771897e-01,1.871463812118968839e+00,1.719644234317960638e+02
9.288707866685103065e-01,-1.509692500526674426e-02,2.782513649205861306e+00,1.931482581658847009e+00,6.850728447228587470e+01
8.774171100030584425e-01,-1.381326661693979031e-02,2.009454799723315865e+00,1.952424101240781251e+00,6.973034410462672383e+01
7.433841049817376812e-01,-1.227943392699821883e-02,3.203710588323835928e-01,1.907462733633902507e+00,1.482973586158995829e+02
1.035348118989443789e+00,-1.625046286711364849e-02,7.032043498151760996e-01,1.983262553534698380e+00,1.596022434930681584e+02
9.153755550701545562e-01,-1.485624438255025298e-02,2.742884899766751539e-01,1.922945953152255250e+00,1.566363066509237001e+02
7.951347118991526353e-01,-1.333897142562387450e-02,1.723420311752335676e+00,1.915687137135031914e+00,1.179704986915533498e-07
6.101265332665088970e-01,-1.114501219258084985e-02,2.344763997631015120e-10,1.966628523427636166e+00,1.664719863728248015e+02
8.425292233106300710e-01,-1.427247485845252635e-02,1.451847487194711128e+00,1.945243430034659271e+00,4.848231271718545798e+01
6.653672715650036373e-01,-1.274261665392023221e-02,4.919547542353520993e-10,1.947571660856156628e+00,1.861154839683416640e+02
7.642990405224520112e-01,-1.337983107313157199e-02,1.350938236007488413e+00,1.904868162616388139e+00,1.666443436082677749e+02
7.223748949043455880e-01,-1.286636440413451050e-02,1.941901958185119348e+00,1.881287955271436774e+00,6.897324058540682756e+01
6.503329605719653239e-01,-1.078003175016078834e-02,1.583360452447978961e+00,1.837515493825991664e+00,1.497957003431273222e+02
6.589465072478479790e-01,-1.135048020886307227e-02,1.303947795762061546e+00,1.917089721914987610e+00,1.061189433357585727e+02
6.672713434564944146e-01,-1.135439768434160987e-02,1.658816708893631642e+00,1.915312695008310140e+00,2.221222903638030388e+01
7.143121736089775853e-01,-1.063843928711122669e-02,2.337321655119831476e+00,1.983001304037445234e+00,1.862142541398324843e-08
6.291944364409020052e-01,-1.093490754410775256e-02,1.634431891685445004e+00,1.887812274749487873e+00,1.161076298555069712e+02
7.449553790005509768e-01,-1.298598768663186860e-02,3.096277196573855139e+00,1.891287614397141104e+00,2.764719206047979938e+00
6.137713808387620373e-01,-1.019241102231589931e-02,1.966526544594463743e+00,1.944631355464561118e+00,1.886548518103652583e+01
6.349977401417028489e-01,-1.095073208372495353e-02,6.893295545888057374e-01,1.943598604685062847e+00,9.426180718293990424e+01
7.838373083730884039e-01,-1.379199194943339993e-02,2.408525066900352840e+00,1.879789707486042571e+00,7.211208946068606451e+01
7.903233539182232814e-01,-1.281406829867588575e-02,1.784009581459332638e+00,1.927359976275677456e+00,1.085461350900721413e+02
6.811179065487461548e-01,-1.188238986522578179e-02,1.888369754038579984e+00,1.829419046145418726e+00,1.197373948221914475e+02
6.249676435557076637e-01,-1.067321604043511979e-02,3.409676985964178128e-10,1.917590090687470106e+00,2.889763140664039156e+02
7.728451812544248067e-01,-1.219095978349096429e-02,5.061381932612059042e-01,1.907840648475759959e+00,1.241564621859832300e+02
6.993362705267646140e-01,-1.173274728911286383e-02,4.646297508741998872e-01,1.886701807608616610e+00,2.213044928616614300e+02
8.980005362635394839e-01,-1.516713692657604799e-02,1.641545313169374243e+00,1.940883134260199094e+00,5.198339574186860546e+01
8.886272023832303413e-01,-1.455627675628175417e-02,7.256419024681362018e-01,1.928232579326884188e+00,1.822112248157748411e+02
7.865111747821301735e-01,-1.242959494676543729e-02,1.732793819567749249e+00,1.872947405858526482e+00,7.816106127521788949e+01
7.328825124006982383e-01,-1.245272676281145886e-02,8.587617760124398592e-01,1.903013817533871554e+00,1.286015510105597741e+02
